采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
55,10.81,248,0.36,0.37,0.37,11.2,10.9,11.4,11.02,-7.8,0.05,0.06,0.5,208.3,5.6,196,1,1,348,686,414,0,435,11.13,526.0,364,32.0,32.1,0,3.0,0,1974.6,0,16.69,11.9,35.3,34.1,38.2,36.2,38.4,36.4,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
56,10.6,320,0.36,0.37,0.37,11.2,11.2,11.3,11.07,-6.3,-0.01,0.02,0.5,208.4,5.8,195,1,1,350,686,417,0,435,11.16,525.7,361,31.8,32.0,0,3.0,0,1974.6,0,16.69,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
57,10.75,24,0.36,0.37,0.37,11.4,11.5,11.3,10.95,-5.7,0.04,0.04,0.5,208.1,4.8,195,1,1,342,686,408,2,431,11.12,523.4,359,32.1,32.2,0,3.0,0,1974.6,0,16.69,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
58,10.82,96,0.36,0.37,0.37,11.4,11.1,11.3,11.0,-6.8,-0.04,0.06,0.5,208.8,6.3,195,1,1,340,686,405,4,422,11.11,518.0,354,32.0,32.1,0,3.0,0,1974.6,0,16.69,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
59,10.83,168,0.36,0.37,0.37,11.6,11.1,11.3,11.08,-6.2,0.0,0.04,0.5,208.1,5.7,195,1,1,345,686,411,4,433,11.12,516.7,360,32.2,32.3,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.1,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
60,10.81,240,0.36,0.37,0.37,11.5,10.9,11.3,11.07,-4.5,0.05,0.04,0.5,208.4,6.3,195,1,1,341,686,407,2,431,11.11,522.0,360,32.2,32.2,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.1,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
61,10.79,312,0.36,0.37,0.37,11.1,11.1,11.4,11.01,-3.8,-0.03,0.09,0.5,208.2,6.2,195,1,1,349,686,416,3,433,11.12,522.5,361,32.3,32.5,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
62,10.76,24,0.36,0.37,0.37,11.3,11.3,11.4,11.01,-4.0,0.04,0.02,0.5,208.4,6.6,195,1,1,344,686,410,2,433,11.15,521.2,357,32.1,32.3,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
63,10.57,96,0.36,0.37,0.37,11.5,11.4,11.3,10.93,-3.9,-0.07,0.06,0.5,208.3,6.4,194,1,1,342,686,407,1,423,11.11,518.3,358,32.0,32.1,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.4,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
64,10.83,168,0.36,0.37,0.37,11.6,11.2,11.3,11.05,-5.7,0.05,0.05,0.5,208.2,6.4,195,1,1,347,686,413,3,428,11.12,519.1,358,31.9,32.1,0,3.0,0,2023.2,0,16.76,12.0,35.3,34.0,38.2,36.2,38.3,36.4,31.9,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,53,520,5.3,0,0,0,1,0
65,10.81,240,0.36,0.37,0.37,11.6,10.9,11.3,11.06,-6.2,-0.04,0.03,0.5,208.0,6.1,195,1,1,343,686,409,1,428,11.1,519.0,360,32.6,32.6,0,3.0,0,2023.2,0,16.76,12.0,35.3,34.0,38.2,36.2,38.3,36.3,32.0,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,53,530,5.3,0,0,0,1,0
66,10.75,312,0.36,0.37,0.37,11.3,10.9,11.4,11.0,-6.3,0.09,0.06,0.5,208.2,5.7,195,1,1,345,686,412,1,428,11.09,522.3,360,32.3,32.6,0,3.0,0,2023.2,0,16.76,12.0,35.3,34.0,38.1,36.2,38.3,36.3,32.0,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,54,530,5.3,0,0,0,1,0
67,10.78,24,0.36,0.37,0.37,11.2,11.2,11.3,11.0,-8.7,-0.07,0.04,0.5,208.4,6.2,195,1,1,348,686,414,2,432,11.1,522.1,360,32.3,32.3,0,3.0,0,2023.2,0,16.76,12.0,35.3,34.0,38.1,36.2,38.4,36.3,31.9,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.89,54,530,5.2,0,0,0,1,0
68,10.55,104,0.36,0.37,0.37,11.4,11.4,11.4,10.91,-7.0,0.09,0.03,0.5,207.9,5.6,195,1,1,346,686,412,0,430,11.1,520.6,357,32.5,32.6,0,2.9,0,2023.2,0,16.76,11.9,35.3,34.0,38.1,36.2,38.4,36.3,31.9,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
69,10.79,176,0.36,0.37,0.37,11.5,11.1,11.3,11.01,-7.6,-0.08,0.06,0.5,208.3,6.5,195,1,1,337,686,401,-1,422,11.09,515.8,354,32.2,32.2,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
70,10.58,248,0.36,0.37,0.37,11.6,11.1,11.3,11.01,-6.1,0.05,0.05,0.5,208.3,5.5,195,1,1,344,686,410,-2,426,11.09,516.2,360,32.6,32.5,0,2.9,0,2023.2,0,16.76,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
71,10.81,320,0.36,0.37,0.37,11.5,10.8,11.3,11.01,-2.8,-0.01,0.02,0.5,208.3,6.3,194,1,1,346,686,413,0,434,11.12,519.7,358,32.6,32.6,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
72,10.58,32,0.36,0.37,0.37,11.1,11.1,11.4,11.01,-1.4,0.0,0.09,0.5,208.1,6.2,194,1,1,341,686,407,-2,427,11.1,519.5,357,32.1,32.2,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
73,10.73,104,0.36,0.37,0.37,11.3,11.3,11.3,10.95,-3.9,0.02,0.03,0.5,208.4,6.3,194,1,1,340,686,405,-1,422,11.11,514.3,352,32.7,32.7,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
74,10.77,176,0.36,0.37,0.37,11.4,11.3,11.4,10.96,-2.7,-0.02,0.05,0.5,208.0,5.6,194,1,1,342,686,407,-1,429,11.12,513.0,356,32.1,32.2,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
75,10.8,248,0.36,0.37,0.37,11.5,11.1,11.3,11.03,-2.6,0.02,0.05,0.5,208.3,6.1,194,1,1,342,686,408,-2,424,11.1,516.3,359,32.5,32.5,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.2,0,0,0,1,0
76,10.82,312,0.36,0.37,0.37,11.6,10.9,11.3,11.08,-2.6,-0.02,0.04,0.5,208.2,5.9,194,1,1,348,686,415,-3,433,11.1,521.2,360,32.1,32.3,0,3.0,0,2023.2,0,16.76,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.7,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
77,10.77,24,0.36,0.37,0.37,11.4,10.9,11.4,11.01,-1.6,0.06,0.04,0.5,208.1,5.9,193,1,1,344,686,410,-1,432,11.08,522.3,361,32.6,32.6,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.2,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
78,10.75,96,0.36,0.37,0.37,11.1,11.2,11.3,10.97,-2.7,-0.06,0.06,0.5,208.1,6.1,193,1,1,344,687,410,-2,424,11.08,521.0,358,32.3,32.4,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.2,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
79,10.53,168,0.36,0.37,0.37,11.4,11.4,11.4,10.92,-2.3,0.07,0.03,0.5,208.3,5.7,193,1,1,344,686,410,1,430,11.11,519.0,358,32.6,32.7,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
80,10.77,240,0.36,0.37,0.37,11.4,11.3,11.3,11.05,-7.2,-0.06,0.04,0.5,208.6,6.3,194,1,1,339,686,405,0,421,11.1,517.5,354,32.4,32.4,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
81,10.81,312,0.36,0.37,0.37,11.6,11.1,11.2,11.01,-6.3,0.06,0.04,0.5,208.1,5.7,194,1,1,342,686,408,4,424,11.08,516.1,359,32.6,32.6,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
82,10.82,24,0.36,0.37,0.37,11.5,10.8,11.3,10.98,-8.4,-0.02,0.03,0.5,208.5,6.2,194,1,1,347,686,413,2,433,11.12,520.7,360,32.9,32.9,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,53,520,5.3,0,0,0,1,0
83,10.76,96,0.36,0.37,0.37,11.1,11.0,11.4,10.97,-6.4,0.0,0.06,0.5,208.3,6.0,194,1,1,344,686,410,2,427,11.09,521.8,360,32.7,32.7,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.3,0,0,0,1,0
84,10.74,168,0.36,0.37,0.37,11.2,11.3,11.3,10.89,-7.9,0.0,0.04,0.5,208.2,6.8,194,1,1,343,687,409,1,428,11.11,519.9,356,32.4,32.5,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.2,38.3,36.3,31.8,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,54,520,5.3,0,0,0,1,0
85,10.76,240,0.36,0.37,0.37,11.5,11.5,11.4,10.9,-7.5,0.0,0.05,0.5,208.2,5.8,194,1,1,338,686,403,2,426,11.09,516.9,355,32.3,32.3,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.1,36.1,38.3,36.3,31.9,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.89,54,530,5.2,0,0,0,1,0
86,10.77,312,0.36,0.37,0.37,11.6,11.1,11.3,11.07,-7.3,0.0,0.04,0.5,208.5,6.4,194,1,1,339,686,404,1,419,11.07,514.8,354,32.4,32.6,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.1,36.1,38.3,36.3,32.0,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
87,10.81,24,0.36,0.37,0.37,11.7,10.9,11.3,10.96,-5.7,0.0,0.06,0.5,208.4,4.7,194,1,1,341,686,406,1,423,11.1,512.6,355,32.6,32.6,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.1,36.1,38.3,36.3,32.0,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
88,10.77,96,0.36,0.37,0.37,11.4,10.8,11.3,11.0,-4.3,0.02,0.03,0.5,208.0,5.9,193,1,1,339,686,405,0,426,11.08,516.6,357,32.5,32.4,0,3.0,0,1997.3,0,16.73,12.0,35.3,34.0,38.1,36.1,38.3,36.3,31.9,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
89,10.78,168,0.36,0.37,0.37,11.1,11.2,11.3,11.01,-12.3,-0.04,0.06,0.5,208.1,6.3,194,1,1,346,686,412,2,425,11.08,518.1,360,32.7,32.7,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.1,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
90,10.74,240,0.36,0.37,0.37,11.3,11.4,11.3,10.89,-15.0,0.07,0.04,0.5,208.1,6.6,195,1,1,343,686,409,-1,429,11.1,519.5,356,33.0,33.0,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.1,38.3,36.3,31.8,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
91,10.79,312,0.36,0.37,0.37,11.5,11.2,11.4,11.02,-10.7,-0.06,0.05,0.5,208.5,5.8,195,1,1,335,686,399,-1,417,11.1,513.2,349,32.4,32.5,0,3.0,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.1,38.3,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
92,10.8,24,0.36,0.37,0.37,11.6,11.2,11.3,11.04,-7.7,0.05,0.04,0.5,208.0,6.5,194,1,1,341,686,406,1,426,11.11,510.0,356,32.3,32.6,0,2.9,0,1997.3,0,16.73,11.9,35.3,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
93,10.8,96,0.36,0.37,0.37,11.6,10.8,11.3,10.99,-8.2,-0.02,0.05,0.5,208.0,7.2,194,1,1,342,686,407,2,429,11.12,515.7,358,32.4,32.4,0,3.0,0,1997.3,0,16.73,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
94,10.78,168,0.36,0.37,0.37,11.1,11.0,11.4,11.01,-8.7,0.0,0.04,0.5,208.4,6.1,195,1,1,348,686,414,0,431,11.07,521.1,363,32.4,32.4,0,3.0,0,1997.3,0,16.73,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,34,40,19.2,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.3,0,0,0,1,0
95,10.75,240,0.36,0.37,0.37,11.1,11.3,11.3,11.0,-8.8,0.0,0.04,0.5,208.3,6.5,195,1,1,341,686,407,2,426,11.09,520.4,355,32.6,32.6,0,3.0,0,1997.3,0,16.73,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
96,10.75,312,0.36,0.37,0.37,11.4,11.4,11.4,10.83,-8.7,0.02,0.04,0.5,208.2,5.4,195,1,1,340,686,405,-3,426,11.08,516.6,357,32.4,32.6,0,3.0,0,1997.3,0,16.73,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,34,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
97,10.77,16,0.36,0.37,0.37,11.5,11.1,11.3,10.99,-8.0,-0.03,0.03,0.5,208.7,6.6,195,1,1,341,686,406,4,422,11.08,516.6,356,32.4,32.6,0,3.0,0,1997.3,0,16.73,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
98,10.83,88,0.36,0.37,0.37,11.6,10.9,11.3,11.01,-8.1,0.02,0.04,0.5,208.2,6.5,195,1,1,344,686,410,0,432,11.1,518.4,360,33.1,33.0,0,3.0,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
99,10.78,160,0.36,0.37,0.37,11.5,10.8,11.3,10.98,-8.3,0.02,0.04,0.5,208.0,7.3,195,1,1,344,686,410,0,431,11.1,521.3,361,32.9,33.0,0,3.0,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,34,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
100,10.75,232,0.36,0.37,0.37,11.1,11.1,11.4,10.99,-6.0,-0.04,0.04,0.5,208.4,5.6,194,1,1,348,686,414,1,431,11.12,522.9,360,33.1,33.0,0,3.0,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
101,10.73,304,0.36,0.37,0.37,11.2,11.4,11.3,10.88,-2.2,0.09,0.04,0.5,208.4,6.3,194,1,1,343,686,409,1,433,11.12,521.6,360,32.5,32.6,0,3.0,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.89,54,530,5.3,0,0,0,1,0
102,10.77,16,0.36,0.37,0.37,11.4,11.3,11.3,11.03,-1.6,-0.05,0.06,0.5,208.1,6.3,193,1,1,342,686,408,1,425,11.09,520.3,356,32.6,32.6,0,3.0,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,530,5.3,0,0,0,1,0
103,10.81,96,0.36,0.37,0.37,11.6,11.1,11.3,10.95,-3.9,0.03,0.02,0.5,208.0,6.1,194,1,1,341,686,406,1,426,11.1,516.9,359,33.1,33.2,0,2.9,0,1992.2,0,16.72,11.9,35.2,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.89,54,520,5.2,0,0,0,1,0
104,10.82,168,0.36,0.37,0.37,11.6,10.9,11.3,11.07,-5.7,-0.02,0.06,0.5,208.2,6.5,194,1,1,348,687,415,-2,432,11.12,521.0,360,32.6,32.7,0,3.0,0,1992.2,0,16.72,11.9,35.3,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
105,10.6,240,0.36,0.37,0.37,11.3,10.9,11.4,11.0,-5.8,0.01,0.04,0.5,208.2,5.4,194,1,1,341,686,406,0,430,11.12,520.5,359,32.7,32.9,0,3.0,0,1992.2,0,16.72,11.9,35.3,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
106,10.74,312,0.36,0.37,0.37,11.1,11.3,11.3,11.02,-4.1,-0.02,0.04,0.5,208.3,6.2,194,1,1,338,686,403,4,418,11.09,518.2,352,32.6,32.8,0,3.0,0,1992.2,0,16.72,11.9,35.3,34.0,38.1,36.1,38.2,36.3,31.7,32.1,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
107,10.74,24,0.36,0.37,0.37,11.4,11.4,11.4,10.9,-4.4,0.05,0.06,0.5,208.1,5.5,194,1,1,343,686,409,1,426,11.09,513.5,357,32.7,32.8,0,3.0,0,1992.2,0,16.72,11.9,35.3,34.0,38.1,36.1,38.2,36.3,31.6,32.1,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
108,10.79,96,0.36,0.37,0.37,11.5,11.3,11.3,11.0,-4.4,-0.04,0.04,0.5,208.4,5.4,194,1,1,341,686,406,1,425,11.1,517.0,358,33.2,33.3,0,3.0,0,1992.2,0,16.72,11.9,35.3,33.9,38.1,36.1,38.2,36.3,31.6,32.0,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
109,10.63,168,0.36,0.37,0.37,11.6,11.1,11.3,11.0,-2.7,0.04,0.04,0.5,208.2,4.7,193,1,1,347,686,414,-1,429,11.1,519.9,359,32.6,32.7,0,3.0,0,1992.2,0,16.72,11.9,35.3,33.9,38.1,36.1,38.2,36.3,31.6,32.0,58.1,58.6,33,40,19.2,22.8,35,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
110,10.78,240,0.36,0.37,0.37,11.4,10.8,11.3,11.01,-0.2,0.0,0.05,0.5,208.1,5.6,193,1,1,341,686,407,0,433,11.13,520.8,359,33.1,33.1,0,2.9,0,1992.2,0,16.72,11.9,35.3,33.9,38.1,36.1,38.2,36.4,31.6,32.0,58.1,58.6,34,40,19.2,22.8,35,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,520,5.2,0,0,0,1,0
111,10.79,312,0.36,0.37,0.37,11.2,11.1,11.4,11.04,-1.2,-0.03,0.04,0.5,208.2,4.8,193,1,1,343,686,409,-3,430,11.1,520.9,360,33.1,33.2,0,3.0,0,1992.2,0,16.72,11.9,35.3,33.9,38.1,36.1,38.2,36.3,31.6,32.0,58.1,58.6,33,40,19.2,22.8,36,36,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.2,0,0,0,1,0
112,10.73,24,0.36,0.37,0.37,11.3,11.3,11.3,10.96,-8.2,0.07,0.04,0.5,208.2,6.0,194,1,1,345,686,411,0,432,11.11,521.0,359,32.8,32.9,0,2.9,0,1992.2,0,16.72,11.9,35.3,33.9,38.1,36.1,38.2,36.3,31.6,32.0,58.1,58.6,34,40,19.2,22.8,36,36,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
